1,5000,0.0005810519710823428
2,10000,0.00016436673956050072
3,15000,0.00011509314843278844
4,20000,8.793975186727039e-05
5,25000,7.515923012451821e-05
6,30000,7.333335392613662e-05
7,35000,6.861114188895954e-05
8,40000,6.883377241083508e-05
9,45000,6.777108761343697e-05
10,50000,6.681674732062675e-05
