epoch,step,min,max,mean,std
1,2000,-0.00013671585475094616,0.00024345031124539673,3.194904275005683e-05,7.773879769956693e-05
2,4000,-9.25123313209042e-05,0.00011713069397956133,1.5387367966468446e-05,3.1752973882248625e-05
3,6000,-8.955488738138229e-05,9.215465979650617e-05,8.604553840996232e-06,2.8370941436151043e-05
4,8000,-6.713326729368418e-05,7.457853644154966e-05,6.993966053414624e-06,2.5016623112605885e-05
5,10000,-0.00010341757297283038,0.00019549732678569853,1.8657188775250688e-05,4.949956201016903e-05
6,12000,-0.00015714546316303313,0.0001568905427120626,2.30798627853801e-06,6.416853284463286e-05
7,14000,-0.0003815253730863333,0.0001431124546797946,-3.483411273919046e-05,8.704586798558012e-05
8,16000,-0.00014100053522270173,0.00014023536641616374,-4.110093868803233e-06,4.842343696509488e-05
9,18000,-0.00010906851093750447,0.00017366156680509448,-4.646431989385746e-06,4.509861537371762e-05
10,20000,-0.00046826485777273774,0.00031298818066716194,3.819450739683816e-06,7.913987792562693e-05
