1,2000,0.1258670653142035
2,4000,0.008362034576246515
3,6000,0.003961719797574915
4,8000,0.002301483035145793
5,10000,0.0015913165553938598
6,12000,0.0013278702008828987
7,14000,0.0011504407442407682
8,16000,0.001103624628711259
9,18000,0.0010634842448635027
10,20000,0.001071019553230144
